timestamp,FN2O_C1_broadcast_middle_strip_by_gateway,FN2O_C3_broadcast_middle_with_inhibitor,FN2O_C4_broadcast_side_strip_with_inhibitor
2023-08-29 03:30:00,0.15811,0.177106,0.116569
2023-08-29 04:00:00,0.195758,0.163664,0.121683
2023-08-29 04:30:00,0.193273,0.156703,0.107008
2023-08-29 05:00:00,0.168958,0.146653,0.0794875
2023-08-29 05:30:00,0.168825,0.138044,0.0943723
2023-08-29 06:00:00,0.161694,0.180105,0.0990555
2023-08-29 06:30:00,0.200412,0.168078,0.0897069
2023-08-29 07:00:00,0.188959,0.161631,0.105281
2023-08-29 07:30:00,0.19224,0.13545,0.0886221
2023-08-29 08:00:00,0.207234,0.153121,0.101929
2023-08-29 08:30:00,0.145899,0.155689,0.0949048
2023-08-29 09:00:00,0.343893,0.193563,0.113997
2023-08-29 09:30:00,0.142775,0.211855,0.0842293
2023-08-29 10:00:00,0.172312,0.155639,0.106024
2023-08-29 10:30:00,0.147498,0.226781,0.0966106
2023-08-29 11:00:00,0.183748,0.19873,0.113999
2023-08-29 11:30:00,0.234702,0.207941,0.127807
2023-08-29 12:00:00,0.201063,0.188083,0.121814
2023-08-29 12:30:00,0.199164,0.203982,0.162906
2023-08-29 13:00:00,0.201547,0.178997,0.116035
2023-08-29 13:30:00,0.172451,0.228247,0.118809
2023-08-29 14:00:00,0.222048,0.198781,0.143424
2023-08-29 14:30:00,0.199416,0.220572,0.0894504
2023-08-29 15:00:00,0.265764,0.213134,0.101094
2023-08-29 15:30:00,0.277611,0.185295,0.0885157
2023-08-29 16:00:00,0.294607,0.198798,0.0848725
2023-08-29 16:30:00,0.242505,0.223183,0.0784972
2023-08-29 17:00:00,0.1593,0.2216,0.0957983
2023-08-29 17:30:00,0.223543,0.22113,0.0703474
2023-08-29 18:00:00,0.185589,0.212564,0.124436
2023-08-29 18:30:00,0.236904,0.273704,0.114068
2023-08-29 19:00:00,0.238095,0.190566,0.110227
2023-08-29 19:30:00,0.176306,0.255114,0.100246
2023-08-29 20:00:00,0.289324,0.273722,0.115176
2023-08-29 20:30:00,0.23812,0.252052,0.0970786
2023-08-29 21:00:00,0.227025,0.221986,0.105669
2023-08-29 21:30:00,0.226237,0.252368,0.104963
2023-08-29 22:00:00,0.17993,0.206307,0.111976
2023-08-29 22:30:00,0.171533,0.211301,0.094709
2023-08-29 23:00:00,0.24219,0.230884,0.0968816
2023-08-29 23:30:00,0.204739,0.179098,0.133584
2023-08-30 00:00:00,0.277462,0.213832,0.0737731
2023-08-30 00:30:00,0.206242,0.234352,0.12992
2023-08-30 01:00:00,0.259804,0.20633,0.107203
2023-08-30 01:30:00,0.257727,0.24104,0.11351
2023-08-30 02:00:00,0.309262,0.218053,0.0906235
2023-08-30 02:30:00,0.242626,0.230054,0.109148
2023-08-30 03:00:00,0.346892,0.168409,0.188849
2023-08-30 03:30:00,0.257822,0.229936,0.10936
2023-08-30 04:00:00,0.239667,0.187507,0.136198
2023-08-30 04:30:00,0.268231,0.241722,0.137401
2023-08-30 05:00:00,0.179327,0.217768,0.190056
2023-08-30 05:30:00,0.312493,0.259151,0.102937
2023-08-30 06:00:00,0.234904,0.242585,0.145809
2023-08-30 06:30:00,0.226587,0.227248,0.220103
2023-08-30 07:00:00,0.305074,0.210679,0.167585
2023-08-30 07:30:00,0.287689,0.274038,0.230383
2023-08-30 08:00:00,0.238857,0.270433,0.131112
2023-08-30 08:30:00,0.316393,0.23088,0.269348
2023-08-30 09:00:00,0.318963,0.241489,0.172232
2023-08-30 09:30:00,0.302628,0.231955,0.111674
2023-08-30 10:00:00,0.259737,0.185881,0.123067
2023-08-30 10:30:00,0.198997,0.203251,0.159884
2023-08-30 11:00:00,0.227515,0.191298,0.125355
2023-08-30 11:30:00,0.226673,0.184723,0.130119
2023-08-30 12:00:00,0.19524,0.199902,0.240689
2023-08-30 12:30:00,0.252144,0.251369,0.140921
2023-08-30 13:00:00,0.220537,0.318031,0.182812
2023-08-30 13:30:00,0.244126,0.201995,0.21056
2023-08-30 14:00:00,0.182306,0.262722,0.216887
2023-08-30 14:30:00,0.214189,0.21413,0.175361
2023-08-30 15:00:00,0.199579,0.274296,0.147322
2023-08-30 15:30:00,0.252448,0.237854,0.171227
2023-08-30 16:00:00,0.175841,0.201487,0.165916
2023-08-30 16:30:00,0.140554,0.249064,0.153582
2023-08-30 17:00:00,0.168086,0.238889,0.164941
2023-08-30 17:30:00,0.149403,0.23466,0.166194
2023-08-30 18:00:00,0.193235,0.206232,0.139186
2023-08-30 18:30:00,0.17301,0.19068,0.129629
2023-08-30 19:00:00,0.162506,0.223753,0.156816
2023-08-30 19:30:00,0.205569,0.228575,0.118372
2023-08-30 20:00:00,0.166839,0.181453,0.132858
2023-08-30 20:30:00,0.155256,0.184985,0.108067
2023-08-30 21:00:00,0.188166,0.179532,0.090979
2023-08-30 21:30:00,0.198356,0.181425,0.104531
2023-08-30 22:00:00,0.197712,0.121192,0.105363
2023-08-30 22:30:00,0.135342,0.207674,0.103159
2023-08-30 23:00:00,0.133762,0.167458,0.114029
2023-08-30 23:30:00,0.129415,0.164522,0.0763031
2023-08-31 00:00:00,0.176175,0.166739,0.08949
2023-08-31 00:30:00,0.159237,0.202386,0.120305
2023-08-31 01:00:00,0.204019,0.217747,0.0858474
2023-08-31 01:30:00,0.166833,0.1773,0.0831209
2023-08-31 02:00:00,0.176525,0.184719,0.0739655
2023-08-31 02:30:00,0.153708,0.161852,0.0948734
2023-08-31 03:00:00,0.165017,0.203892,0.0728602
2023-08-31 03:30:00,0.180486,0.209395,0.0677696
2023-08-31 04:00:00,0.171507,0.17103,0.093001
2023-08-31 04:30:00,0.166719,0.188321,0.0911502
2023-08-31 05:00:00,0.152561,0.159048,0.0673849
2023-08-31 05:30:00,0.157229,0.202076,0.0695356
2023-08-31 06:00:00,0.137864,0.134715,0.0819409
2023-08-31 06:30:00,0.191609,0.155924,0.0904449
2023-08-31 07:00:00,0.158908,0.204358,0.0965133
2023-08-31 07:30:00,0.155384,0.187783,0.0873503
2023-08-31 08:00:00,0.1744,0.174731,0.065174
2023-08-31 08:30:00,0.164686,0.146573,0.0800638
2023-08-31 09:00:00,0.15908,0.167115,0.0935684
2023-08-31 09:30:00,0.184478,0.165182,0.0739978
2023-08-31 10:00:00,0.174269,0.146169,0.0880389
2023-08-31 10:30:00,0.18423,0.0988685,0.0977695
2023-08-31 11:00:00,0.168665,0.140217,0.0858974
2023-08-31 11:30:00,0.218226,0.172156,0.107487
2023-08-31 12:00:00,0.191334,0.178209,0.0914732
2023-08-31 12:30:00,0.227542,0.192109,0.0887125
2023-08-31 13:00:00,0.183889,0.156847,0.107725
2023-08-31 13:30:00,0.20828,0.170917,0.148539
2023-08-31 14:00:00,0.165509,0.226355,0.154735
2023-08-31 14:30:00,0.19928,0.161294,0.087029
2023-08-31 15:00:00,0.202395,0.171655,0.0973359
2023-08-31 15:30:00,0.185683,0.162776,0.0751488
2023-08-31 16:00:00,0.152316,0.164517,0.119032
2023-08-31 16:30:00,0.22729,0.137804,0.0979437
2023-08-31 17:00:00,0.175101,0.160406,0.0838425
2023-08-31 17:30:00,0.22125,0.169533,0.0750993
2023-08-31 18:00:00,0.219819,0.186716,0.0880695
2023-08-31 18:30:00,0.176287,0.202422,0.0926736
2023-08-31 19:00:00,0.192382,0.194355,0.0963692
2023-08-31 19:30:00,0.169724,0.182505,0.0774585
2023-08-31 20:00:00,0.157185,0.204617,0.102433
2023-08-31 20:30:00,0.183735,0.184544,0.0924372
2023-08-31 21:00:00,0.235753,0.183455,0.0978723
2023-08-31 21:30:00,0.207504,0.178657,0.0778146
2023-08-31 22:00:00,0.218733,0.180563,0.0892317
2023-08-31 22:30:00,0.21974,0.139688,0.0812315
2023-08-31 23:00:00,0.193114,0.166157,0.105279
2023-08-31 23:30:00,0.179826,0.144068,0.0815627
2023-09-01 00:00:00,0.218425,0.162766,0.0690482
2023-09-01 00:30:00,0.205129,0.14338,0.0675665
2023-09-01 01:00:00,0.214345,0.159895,0.0828291
2023-09-01 01:30:00,0.208702,0.155522,0.0795504
2023-09-01 02:00:00,0.176663,0.136427,0.0787718
2023-09-01 02:30:00,0.194268,0.155461,0.0732022
2023-09-01 03:00:00,0.198306,0.13696,0.0889684
2023-09-01 03:30:00,0.223037,0.177227,0.0752935
2023-09-01 04:00:00,0.205136,0.146121,0.0764979
2023-09-01 04:30:00,0.155021,0.168033,0.0797168
2023-09-01 05:00:00,0.19736,0.153736,0.0924768
2023-09-01 05:30:00,0.188026,0.160068,0.0770141
2023-09-01 06:00:00,0.210566,0.143352,0.0821658
2023-09-01 06:30:00,0.223658,0.135929,0.0645592
2023-09-01 07:00:00,0.177685,0.135319,0.0689645
2023-09-01 07:30:00,0.17579,0.130806,0.0889982
2023-09-01 08:00:00,0.200091,0.147498,0.0807225
2023-09-01 08:30:00,0.166916,0.144464,0.0818128
2023-09-01 09:00:00,0.220984,0.167976,0.0751701
2023-09-01 09:30:00,0.155748,0.146015,0.08828
2023-09-01 10:00:00,0.237176,0.14339,0.100808
2023-09-01 10:30:00,0.237221,0.129011,0.110019
2023-09-01 11:00:00,0.21707,0.135668,0.158034
2023-09-01 11:30:00,0.236676,0.130815,0.152156
2023-09-01 12:00:00,0.271521,0.127573,0.171592
2023-09-01 12:30:00,0.238906,0.135983,0.182336
2023-09-01 13:00:00,0.229154,0.129685,0.116705
2023-09-01 13:30:00,0.202296,0.167503,0.164913
2023-09-01 14:00:00,0.236202,0.13911,0.177831
2023-09-01 14:30:00,0.228224,0.165132,0.166171
2023-09-01 15:00:00,0.203867,0.146419,0.180578
2023-09-01 15:30:00,0.232209,0.163435,0.149914
2023-09-01 16:00:00,0.220351,0.136801,0.127289
2023-09-01 16:30:00,0.227839,0.151754,0.111265
2023-09-01 17:00:00,0.181945,0.171286,0.0990157
2023-09-01 17:30:00,0.225826,0.176433,0.12435
2023-09-01 18:00:00,0.184399,0.134905,0.107987
2023-09-01 18:30:00,0.232325,0.137915,0.116223
2023-09-01 19:00:00,0.208342,0.178033,0.127621
2023-09-01 19:30:00,0.178164,0.165522,0.101232
2023-09-01 20:00:00,0.224967,0.172069,0.0916572
2023-09-01 20:30:00,0.18394,0.175156,0.0799677
2023-09-01 21:00:00,0.204276,0.166701,0.117142
2023-09-01 21:30:00,0.21383,0.12803,0.0998096
2023-09-01 22:00:00,0.197486,0.124403,0.0913217
2023-09-01 22:30:00,0.227773,0.144938,0.101446
2023-09-01 23:00:00,0.239207,0.150912,0.0947306
2023-09-01 23:30:00,0.177779,0.146995,0.0967683
2023-09-02 00:00:00,0.179804,0.150814,0.0899547
2023-09-02 00:30:00,0.204445,0.134514,0.090409
2023-09-02 01:00:00,0.205381,0.138049,0.10067
2023-09-02 01:30:00,0.215327,0.160339,0.0901062
2023-09-02 02:00:00,0.178428,0.150148,0.116184
2023-09-02 02:30:00,0.202587,0.156648,0.0988872
2023-09-02 03:00:00,0.233243,0.163326,0.0925677
2023-09-02 03:30:00,0.183899,0.125699,0.0915403
2023-09-02 04:00:00,0.181673,0.156275,0.0970856
2023-09-02 04:30:00,0.181093,0.132367,0.0934388
2023-09-02 05:00:00,0.21722,0.149521,0.105839
2023-09-02 05:30:00,0.176491,0.133496,0.115375
2023-09-02 06:00:00,0.207678,0.15828,0.105289
2023-09-02 06:30:00,0.233169,0.159984,0.0858912
2023-09-02 07:00:00,0.177753,0.151338,0.0889111
2023-09-02 07:30:00,0.167793,0.127706,0.0873463
2023-09-02 08:00:00,0.196785,0.143597,0.0979945
2023-09-02 08:30:00,0.174075,0.153132,0.131062
2023-09-02 09:00:00,0.198985,0.13026,0.102171
2023-09-02 09:30:00,0.183031,0.124066,0.124671
2023-09-02 10:00:00,0.165678,0.164886,0.107625
2023-09-02 10:30:00,0.183933,0.166208,0.120318
2023-09-02 11:00:00,0.191805,0.170385,0.0991259
2023-09-02 11:30:00,0.200359,0.17341,0.137833
2023-09-02 12:00:00,0.222759,0.175794,0.144456
2023-09-02 12:30:00,0.191539,0.181079,0.127302
2023-09-02 13:00:00,0.200456,0.188099,0.106042
2023-09-02 13:30:00,0.196289,0.167389,0.110949
2023-09-02 14:00:00,0.168304,0.176025,0.115143
2023-09-02 14:30:00,0.169043,0.198234,0.103095
2023-09-02 15:00:00,0.185747,0.169607,0.119807
2023-09-02 15:30:00,0.158328,0.150344,0.115602
2023-09-02 16:00:00,0.194825,0.143213,0.0991777
2023-09-02 16:30:00,0.185797,0.154077,0.10047
2023-09-02 17:00:00,0.167282,0.161893,0.096758
2023-09-02 17:30:00,0.207556,0.174283,0.0925677
2023-09-02 18:00:00,0.176738,0.175662,0.0938625
2023-09-02 18:30:00,0.16944,0.172124,0.0940929
2023-09-02 19:00:00,0.165185,0.18037,0.100711
2023-09-02 19:30:00,0.183409,0.160391,0.105918
2023-09-02 20:00:00,0.206687,0.154027,0.106031
2023-09-02 20:30:00,0.209717,0.16099,0.100332
2023-09-02 21:00:00,0.161668,0.173939,0.0956312
2023-09-02 21:30:00,0.172868,0.1372,0.142567
2023-09-02 22:00:00,0.198479,0.153261,0.120664
2023-09-02 22:30:00,0.19099,0.167728,0.108093
2023-09-02 23:00:00,0.227415,0.177692,0.103795
2023-09-02 23:30:00,0.219789,0.133558,0.0924084
2023-09-03 00:00:00,0.158036,0.189724,0.101563
2023-09-03 00:30:00,0.18116,0.130546,0.101789
2023-09-03 01:00:00,0.181419,0.171595,0.104928
2023-09-03 01:30:00,0.176532,0.146908,0.115927
2023-09-03 02:00:00,0.182935,0.187723,0.0905521
2023-09-03 02:30:00,0.158856,0.195198,0.0872838
2023-09-03 03:00:00,0.216385,0.136241,0.0953659
2023-09-03 03:30:00,0.182319,0.143697,0.0939345
2023-09-03 04:00:00,0.227495,0.131525,0.129434
2023-09-03 04:30:00,0.20098,0.168344,0.0935799
2023-09-03 05:00:00,0.24907,0.161702,0.0990474
2023-09-03 05:30:00,0.250937,0.167561,0.0876327
2023-09-03 06:00:00,0.219352,0.194018,0.101703
2023-09-03 06:30:00,0.184372,0.181106,0.109417
2023-09-03 07:00:00,0.249901,0.149335,0.086086
2023-09-03 07:30:00,0.202862,0.196787,0.113574
2023-09-03 08:00:00,0.215913,0.168404,0.115705
2023-09-03 08:30:00,0.179329,0.137239,0.0317648
2023-09-03 09:00:00,0.212163,0.139715,0.0220676
2023-09-03 09:30:00,0.170891,0.175962,0.0839993
2023-09-03 10:00:00,0.20309,0.121272,0.156263
2023-09-03 10:30:00,0.180533,0.140528,0.165165
2023-09-03 11:00:00,0.160636,0.149256,0.162559
2023-09-03 11:30:00,0.20426,0.130915,0.184639
2023-09-03 12:00:00,0.182951,0.152317,0.188435
2023-09-03 12:30:00,0.194581,0.128637,0.219667
2023-09-03 13:00:00,0.186511,0.150384,0.174347
2023-09-03 13:30:00,0.165341,0.138057,0.157981
2023-09-03 14:00:00,0.176574,0.13806,0.148437
2023-09-03 14:30:00,0.208206,0.156611,0.121867
2023-09-03 15:00:00,0.17413,0.149889,0.139796
2023-09-03 15:30:00,0.205794,0.146664,0.103191
2023-09-03 16:00:00,0.232583,0.13553,0.104966
2023-09-03 16:30:00,0.150855,0.140228,0.101525
2023-09-03 17:00:00,0.191046,0.15247,0.0929145
2023-09-03 17:30:00,0.231076,0.160922,0.122268
2023-09-03 18:00:00,0.219379,0.16608,0.0986486
2023-09-03 18:30:00,0.177477,0.162611,0.100937
2023-09-03 19:00:00,0.244327,0.149416,0.0748585
2023-09-03 19:30:00,0.189671,0.147407,0.0905013
2023-09-03 20:00:00,0.219781,0.134863,0.108815
2023-09-03 20:30:00,0.281749,0.155545,0.10149
2023-09-03 21:00:00,0.219471,0.149046,0.106566
2023-09-03 21:30:00,0.211218,0.177507,0.125177
2023-09-03 22:00:00,0.202085,0.143917,0.148484
2023-09-03 22:30:00,0.230043,0.165404,0.130237
2023-09-03 23:00:00,0.217304,0.17882,0.126373
2023-09-03 23:30:00,0.19289,0.196537,0.125326
2023-09-04 00:00:00,0.199426,0.135295,0.129112
2023-09-04 00:30:00,0.194828,0.16425,0.131475
2023-09-04 01:00:00,0.201924,0.140159,0.111922
2023-09-04 01:30:00,0.219164,0.153999,0.122232
2023-09-04 02:00:00,0.213414,0.162275,0.110425
2023-09-04 02:30:00,0.18002,0.134673,0.144342
2023-09-04 03:00:00,0.205082,0.215332,0.134581
2023-09-04 03:30:00,0.230835,0.178614,0.115901
2023-09-04 04:00:00,0.18762,0.203695,0.134118
2023-09-04 04:30:00,0.244958,0.230177,0.139435
2023-09-04 05:00:00,0.237253,0.20642,0.141835
2023-09-04 05:30:00,0.193228,0.113344,0.133449
2023-09-04 06:00:00,0.173345,0.153974,0.162024
2023-09-04 06:30:00,0.187078,0.189969,0.136342
2023-09-04 07:00:00,0.24856,0.282092,0.159316
2023-09-04 07:30:00,0.172594,0.176459,0
2023-09-04 08:00:00,0.21763,0.159079,0.0763121
2023-09-04 08:30:00,0.152542,0.149615,0.0147878
2023-09-04 09:00:00,0.15052,0.15943,0.0825009
2023-09-04 09:30:00,0.179704,0.175215,0
2023-09-04 10:00:00,0.145044,0.142155,0
2023-09-04 10:30:00,0.123318,0.145461,0.0891842
2023-09-04 11:00:00,0.150773,0.177294,0.10714
2023-09-04 11:30:00,0.183869,0.149031,0.133048
2023-09-04 12:00:00,0.157485,0.141515,0.102345
2023-09-04 12:30:00,0.135501,0.148709,0.10903
2023-09-04 13:00:00,0.149908,0.160587,0.119122
2023-09-04 13:30:00,0.116192,0.145427,0.0950073
2023-09-04 14:00:00,0.143028,0.11937,0.120075
2023-09-04 14:30:00,0.158253,0.137253,0.1096
2023-09-04 15:00:00,0.182971,0.120026,0.0928656
2023-09-04 15:30:00,0.183056,0.139472,0.0786534
2023-09-04 16:00:00,0.179022,0.120467,0.0839265
2023-09-04 16:30:00,0.173351,0.124369,0.059594
2023-09-04 17:00:00,0.163331,0.159228,0.0904583
2023-09-04 17:30:00,0.155135,0.220167,0.114545
2023-09-04 18:00:00,0.173322,0.154006,0.109244
2023-09-04 18:30:00,0.160358,0.189458,0.15117
2023-09-04 19:00:00,0.227561,0.194467,0.126404
2023-09-04 19:30:00,0.232836,0.218158,0.148229
2023-09-04 20:00:00,0.207182,0.164292,0.136114
2023-09-04 20:30:00,0.203331,0.163154,0.111028
2023-09-04 21:00:00,0.187418,0.168867,0.112697
2023-09-04 21:30:00,0.204482,0.194328,0.144505
2023-09-04 22:00:00,0.179168,0.203857,0.138807
2023-09-04 22:30:00,0.216815,0.182964,0.141886
2023-09-04 23:00:00,0.161081,0.170953,0.143505
2023-09-04 23:30:00,0.188861,0.181913,0.0896423
2023-09-05 00:00:00,0.185187,0.212091,0.143973
2023-09-05 00:30:00,0.16321,0.19335,0.098632
2023-09-05 01:00:00,0.199143,0.153482,0.153451
2023-09-05 01:30:00,0.18466,0.169132,0.125563
2023-09-05 02:00:00,0.173281,0.165867,0.118287
2023-09-05 02:30:00,0.182281,0.174875,0.124287
2023-09-05 03:00:00,0.164578,0.13963,0.10665
2023-09-05 03:30:00,0.148701,0.158527,0.104604
2023-09-05 04:00:00,0.11991,0.128141,0.13709
2023-09-05 04:30:00,0.207667,0.208582,0.103835
2023-09-05 05:00:00,0.205834,0.2077,0.0706372
2023-09-05 05:30:00,0.29897,0.176324,0.0592046
2023-09-05 06:00:00,0.224053,0.160731,0.103518
2023-09-05 06:30:00,0.159902,0.126497,0.482694
2023-09-05 07:00:00,0.151185,0.156804,0.132386
2023-09-05 07:30:00,0.182517,0.153438,0
2023-09-05 08:00:00,0.180994,0.215117,0.329119
2023-09-05 08:30:00,0.168349,0.20024,0.572951
2023-09-05 09:00:00,0.162945,0.191095,0.0294917
2023-09-05 09:30:00,0.145664,0.153389,0
2023-09-05 10:00:00,0.118045,0.14036,0
2023-09-05 10:30:00,0.1409,0.154161,0.177749
2023-09-05 11:00:00,0.134633,0.16274,0.0343497
2023-09-05 11:30:00,0.121487,0.175868,0.065371
2023-09-05 12:00:00,0.139535,0.146065,0.0589988
2023-09-05 12:30:00,0.114677,0.130431,0.0601262
2023-09-05 13:00:00,0.102005,0.128161,0.0780933
2023-09-05 13:30:00,0.103552,0.136493,0.122672
2023-09-05 14:00:00,0.103211,0.185875,0.080163
2023-09-05 14:30:00,0.120697,0.172361,0.0664404
2023-09-05 15:00:00,0.11101,0.134216,0.0692603
2023-09-05 15:30:00,0.114477,0.165942,0.032673
2023-09-05 16:00:00,0.133532,0.163275,0.0652819
2023-09-05 16:30:00,0.142968,0.167567,0.107546
2023-09-05 17:00:00,0.167117,0.169093,0.0760513
2023-09-05 17:30:00,0.177249,0.16179,0.0850725
2023-09-05 18:00:00,0.139726,0.178597,0.0861001
2023-09-05 18:30:00,0.156756,0.168807,0.111862
2023-09-05 19:00:00,0.175723,0.188403,0.120015
2023-09-05 19:30:00,0.175869,0.237077,0.112134
2023-09-05 20:00:00,0.16421,0.173152,0.0901904
2023-09-05 20:30:00,0.176773,0.172359,0.130218
2023-09-05 21:00:00,0.160561,0.179306,0.11602
2023-09-05 21:30:00,0.154127,0.178122,0.10921
2023-09-05 22:00:00,0.127826,0.148111,0.102599
2023-09-05 22:30:00,0.120633,0.189576,0.133384
2023-09-05 23:00:00,0.153224,0.171107,0.141115
2023-09-05 23:30:00,0.129477,0.170098,0.114927
2023-09-06 00:00:00,0.156018,0.154349,0.136354
2023-09-06 00:30:00,0.175618,0.138028,0.111789
2023-09-06 01:00:00,0.167633,0.188792,0.120621
2023-09-06 01:30:00,0.136416,0.142141,0.149367
2023-09-06 02:00:00,0.185973,0.18796,0.138609
2023-09-06 02:30:00,0.179928,0.159893,0.13339
2023-09-06 03:00:00,0.171857,0.192465,0.13258
2023-09-06 03:30:00,0.142538,0.185698,0.122701
2023-09-06 04:00:00,0.174533,0.151001,0.150758
2023-09-06 04:30:00,0.135257,0.157222,0.124957
2023-09-06 05:00:00,0.121404,0.174109,0.119337
2023-09-06 05:30:00,0.180372,0.145754,0.0956404
2023-09-06 06:00:00,0.11882,0.142882,0.0151104
2023-09-06 06:30:00,0.146186,0.183399,0.00816599
2023-09-06 07:00:00,0.172444,0.140118,0.000188565
2023-09-06 07:30:00,0.187111,0.167734,0.127007
2023-09-06 08:00:00,0.147368,0.188,0
2023-09-06 08:30:00,0.140745,0.186929,0
2023-09-06 09:00:00,0.160811,0.159243,0
2023-09-06 09:30:00,0.114409,0.160651,0.00579822
2023-09-06 10:00:00,0.108728,0.150943,0
2023-09-06 10:30:00,0.147499,0.148642,0
2023-09-06 11:00:00,0.128688,0.114908,0.169589
2023-09-06 11:30:00,0.123079,0.142018,0.107654
2023-09-06 12:00:00,0.133206,0.103505,0.169501
2023-09-06 12:30:00,0.0883094,0.13214,0.211996
2023-09-06 13:00:00,0.118167,0.15246,0.181041
2023-09-06 13:30:00,0.0970975,0.135853,0.262747
2023-09-06 14:00:00,0.0894014,0.145715,0.233862
2023-09-06 14:30:00,0.170349,0.134345,0.21378
2023-09-06 15:00:00,0.142415,0.130338,0.226041
2023-09-06 15:30:00,0.0857351,0.136426,0.21977
2023-09-06 16:00:00,0.129372,0.142607,0.22635
2023-09-06 16:30:00,0.117439,0.115765,0.244289
2023-09-06 17:00:00,0.126611,0.149773,0.293838
2023-09-06 17:30:00,0.141093,0.171463,0.242435
2023-09-06 18:00:00,0.118248,0.144782,0.240991
2023-09-06 18:30:00,0.129735,0.158636,0.2294
2023-09-06 19:00:00,0.132112,0.138263,0.211921
2023-09-06 19:30:00,0.159922,0.154164,0.224288
2023-09-06 20:00:00,0.1384,0.154838,0.205931
2023-09-06 20:30:00,0.142039,0.173585,0.273503
2023-09-06 21:00:00,0.127553,0.147829,0.230397
2023-09-06 21:30:00,0.140538,0.165868,0.212099
2023-09-06 22:00:00,0.14888,0.207115,0.229685
2023-09-06 22:30:00,0.149781,0.151687,0.196422
2023-09-06 23:00:00,0.125515,0.195225,0.215261
2023-09-06 23:30:00,0.181832,0.191742,0.236242
2023-09-07 00:00:00,0.143562,0.17127,0.214284
2023-09-07 00:30:00,0.133078,0.166638,0.188135
2023-09-07 01:00:00,0.140162,0.193863,0.241397
2023-09-07 01:30:00,0.122996,0.184915,0.226205
2023-09-07 02:00:00,0.180073,0.186757,0.23356
2023-09-07 02:30:00,0.134208,0.184437,0.205468
2023-09-07 03:00:00,0.125572,0.180842,0
2023-09-07 03:30:00,0.116401,0.139855,0.00497968
2023-09-07 04:00:00,0.131343,0.173293,0
2023-09-07 04:30:00,0.133909,0.134326,0
2023-09-07 05:00:00,0.125241,0.162282,0
2023-09-07 05:30:00,0.135941,0.174962,0
2023-09-07 06:00:00,0.124136,0.148787,0
2023-09-07 06:30:00,0.108792,0.172382,0.0826328
2023-09-07 07:00:00,0.115082,0.141065,0
2023-09-07 07:30:00,0.134201,0.173363,0
2023-09-07 08:00:00,0.148359,0.126904,0.00868503
2023-09-07 08:30:00,0.118461,0.127105,0
2023-09-07 09:00:00,0.115972,0.146082,0
2023-09-07 09:30:00,0.112295,0.135821,0.0651679
2023-09-07 10:00:00,0.148078,0.120563,0
2023-09-07 10:30:00,0.137957,0.15076,0
2023-09-07 11:00:00,0.1584,0.146186,0.0208121
2023-09-07 11:30:00,0.115691,0.136786,0.233069
2023-09-07 12:00:00,0.145945,0.14054,0.200165
2023-09-07 12:30:00,0.11555,0.119833,0.206395
2023-09-07 13:00:00,0.132013,0.123544,0.209183
2023-09-07 13:30:00,0.142985,0.120801,0.232177
2023-09-07 14:00:00,0.116995,0.152929,0.199457
2023-09-07 14:30:00,0.097593,0.146033,0.222972
2023-09-07 15:00:00,0.12326,0.102196,0.218525
2023-09-07 15:30:00,0.187396,0.130542,0.178207
2023-09-07 16:00:00,0.158779,0.122843,0.174033
2023-09-07 16:30:00,0.115435,0.156805,0.191869
2023-09-07 17:00:00,0.104543,0.176537,0.211457
2023-09-07 17:30:00,0.155748,0.171574,0.201669
2023-09-07 18:00:00,0.13759,0.161528,0.19923
2023-09-07 18:30:00,0.179308,0.193196,0.275247
2023-09-07 19:00:00,0.200215,0.281479,0.253235
2023-09-07 19:30:00,0.16195,0.175346,0.347337
2023-09-07 20:00:00,0.197153,0.177037,0.300398
2023-09-07 20:30:00,0.202174,0.166226,0.312699
2023-09-07 21:00:00,0.185709,0.140798,0.293527
2023-09-07 21:30:00,0.20766,0.201119,0.341866
2023-09-07 22:00:00,0.228203,0.213712,0.344771
2023-09-07 22:30:00,0.227871,0.18479,0.271198
2023-09-07 23:00:00,0.192288,0.157955,0.301527
2023-09-07 23:30:00,0.201311,0.168128,0.294537
2023-09-08 00:00:00,0.165985,0.136788,0.33152
2023-09-08 00:30:00,0.162631,0.144662,0.271028
2023-09-08 01:00:00,0.166591,0.136241,0.290122
2023-09-08 01:30:00,0.22735,0.228777,0.241001
2023-09-08 02:00:00,0.189056,0.184634,0.32677
2023-09-08 02:30:00,0.19415,0.166115,0
2023-09-08 03:00:00,0.209149,0.159683,0.0225053
2023-09-08 03:30:00,0.196873,0.139751,0.0674262
2023-09-08 04:00:00,0.221701,0.163502,0.110884
2023-09-08 04:30:00,0.205654,0.169221,0.268925
2023-09-08 05:00:00,0.174215,0.125846,0.277293
2023-09-08 05:30:00,0.18696,0.171986,0.132102
2023-09-08 06:00:00,0.173415,0.137436,0.199612
2023-09-08 06:30:00,0.237643,0.328284,0.26684
2023-09-08 07:00:00,0.294358,0.210781,0.310475
2023-09-08 07:30:00,0.197249,0.139516,0.275389
2023-09-08 08:00:00,0.190427,0.11992,0.314208
2023-09-08 08:30:00,0.180836,0.137854,0.249114
2023-09-08 09:00:00,0.17094,0.156784,0.228859
2023-09-08 09:30:00,0.168987,0.114697,0.238531
2023-09-08 10:00:00,0.128495,0.179319,0.265622
